run,gen,filename,alpha,mu,vol
1,16,645_377_101000,998.862418,64.513000,1251.965153
1,16,520_748_110000,655.294456,52.365000,836.455462
1,16,520_515_110001,901.676815,59.055000,1079.803812
1,16,645_377_101100,1010.059677,62.939000,1249.364702
1,16,990_515_111010,1084.601392,62.981000,1277.846388
1,16,110_515_101000,1009.406451,59.836000,1165.074549
1,16,645_515_101000,1065.345366,63.125000,1319.814494
1,16,520_748_110100,701.064128,51.573000,898.328943
1,16,520_454_110100,544.251108,44.748000,692.774995
1,16,520_515_111001,1015.108086,57.390000,1202.183770
1,16,645_377_111010,1021.262799,57.924000,1246.773237
1,16,990_515_101000,926.348801,54.646000,1109.857644
1,16,520_1113_101000,736.956413,48.006000,878.803158
1,16,520_515_110100,901.721635,50.750000,1080.031420
1,16,645_377_111001,1021.554784,54.105000,1246.604109
1,16,863_748_110001,813.075511,45.715000,1022.083923
1,16,110_515_111010,1125.893107,51.321000,1305.473695
1,16,645_515_101110,1154.253381,40.614000,1382.866494
1,16,990_253_101000,673.476201,28.494000,818.751007
1,16,110_515_011110,1126.291542,35.350000,1305.486382
1,16,520_454_101000,550.184630,25.178000,699.743636
1,16,520_454_001100,550.287098,21.871000,699.540186
1,16,542_454_110100,718.530975,20.314000,917.595060
1,16,520_454_101001,543.472871,14.115000,692.856832
1,16,520_377_001110,801.682884,16.398000,977.346563
1,16,520_515_000101,787.991021,12.209000,957.834757
1,17,520_515_110000,789.229853,80.699000,957.904966
1,17,520_515_111100,1015.984311,76.004000,1201.906624
1,17,520_515_111010,1015.069966,72.318000,1201.976452
1,17,520_515_101100,901.696439,68.426000,1079.801960
1,17,520_515_101000,788.460653,58.691000,957.718982
1,17,110_515_101100,1067.787320,65.719000,1235.436038
1,17,645_377_101000,998.862418,64.513000,1251.965153
