run,gen,filename,alpha,mu,vol
1,10,1191_300_100001,814.321651,12.940000,951.990750
1,10,1045_569_010000,920.699805,6.913000,1085.794404
1,10,1023_426_000001,818.382831,3.818000,971.294676
1,10,1139_751_000001,548.800216,17.026000,669.226288
1,10,1186_1187_000001,750.127489,14.850000,916.101560
1,10,849_440_000001,697.900463,26.986000,873.003062
1,10,527_1120_000001,1065.871630,14.499000,1353.782847
1,10,367_751_000001,766.098124,5.430000,974.624712
1,10,747_569_000001,860.970200,3.949000,1147.185360
1,11,1102_426_101111,900.441641,8.292000,987.391919
1,11,1102_426_010111,946.340795,9.098000,1045.014084
1,11,1102_426_100111,946.224377,7.738000,1045.200983
1,11,1102_426_011001,992.126967,8.611000,1102.697586
1,11,1102_426_011100,992.025791,8.734000,1102.709531
1,11,1102_426_111000,991.943630,11.410000,1102.870518
1,11,1102_426_101000,1037.603072,8.554000,1160.628446
1,11,1102_426_001000,1083.758168,4.356000,1218.054119
1,11,1102_426_000001,1083.789609,4.136000,1218.208530
1,11,1102_569_000000,1129.393932,12.997000,1275.965414
1,11,1102_300_000001,1069.320960,13.368000,1209.818236
1,11,1102_300_001000,1069.325615,14.070000,1209.900505
1,11,1102_300_010000,1069.350206,8.499000,1209.942426
1,11,924_426_000001,913.888846,14.825000,1034.208793
1,11,1102_17_000001,1109.137149,10.308000,1255.753804
1,11,1102_890_100111,1188.910664,12.857000,1347.028391
1,11,1102_41_010000,1080.895666,16.275000,1225.023088
1,11,1102_17_101000,1089.080767,10.469000,1235.232254
1,11,1102_751_000001,1022.505614,15.154000,1159.944006
1,11,1102_751_010000,1022.587626,7.066000,1160.073836
1,11,1102_17_100001,1088.815443,10.201000,1235.291289
1,11,1102_569_000001,1096.222904,9.109000,1244.996199
1,11,1102_1120_000001,1025.415694,10.958000,1165.245397
1,11,924_300_000001,899.482125,18.671000,1025.830562
1,11,36_751_000001,762.836694,18.586000,870.561801
1,11,1102_644_000001,1095.245156,12.539000,1253.048268
1,11,1102_700_001000,1087.405595,12.088000,1248.854688
1,11,1102_569_110001,1029.780821,1.637000,1183.282281
1,11,1102_569_101100,1029.771464,4.227000,1183.381783
1,11,1102_411_000001,1184.192879,12.325000,1361.119458
1,11,1102_505_101000,948.939226,14.355000,1091.425008
1,11,690_569_000001,951.777714,15.243000,1203.100224
1,12,1102_426_101111,900.441641,8.292000,987.391919
1,12,1102_426_011101,946.342116,10.507000,1044.984874
1,12,1102_426_010111,946.340795,9.098000,1045.014084
1,12,1102_426_100111,946.224377,7.738000,1045.200983
1,12,924_426_010111,878.264545,14.399000,971.387462
1,12,1102_426_011001,992.126967,8.611000,1102.697586
1,12,1102_426_010011,992.135458,7.916000,1102.725762
1,12,1102_426_011100,992.025791,8.734000,1102.709531
1,12,1102_426_111000,991.943630,11.410000,1102.870518
1,12,1102_426_101010,991.752832,5.803000,1102.858274
1,12,1166_426_010111,752.283468,2.631000,839.300732
1,12,1102_426_011000,1037.767349,12.312000,1160.492261
1,12,1102_426_110000,1037.682587,10.749000,1160.637236
1,12,1102_426_101000,1037.603072,8.554000,1160.628446
1,12,1102_426_001000,1083.758168,4.356000,1218.054119
1,12,1102_426_000001,1083.789609,4.136000,1218.208530
1,12,1102_426_000010,1083.583490,9.436000,1218.185923
1,12,1102_426_010000,1083.562178,7.647000,1218.187499
1,12,1102_569_000000,1129.393932,12.997000,1275.965414
1,12,1102_300_000001,1069.320960,13.368000,1209.818236
1,12,1102_300_001000,1069.325615,14.070000,1209.900505
1,12,1102_300_010000,1069.350206,8.499000,1209.942426
1,12,924_426_000001,913.888846,14.825000,1034.208793
1,12,1102_17_000001,1109.137149,10.308000,1255.753804
1,12,1102_890_100111,1188.910664,12.857000,1347.028391
1,12,1102_300_010111,888.983516,12.434000,1011.741204
1,12,1102_17_010111,1048.659251,5.899000,1194.636205
1,12,1065_890_100111,1092.549898,7.686000,1256.843003
1,12,1006_300_000001,898.961223,25.235000,1093.796905
1,12,1102_690_101111,985.031458,50.002000,1234.334972
1,12,986_569_000001,739.680752,10.533000,931.454143
1,12,669_17_000001,500.101952,7.132000,639.305771
1,13,1102_426_101111,900.441641,8.292000,987.391919
1,13,1102_426_011101,946.342116,10.507000,1044.984874
1,13,1102_426_010111,946.340795,9.098000,1045.014084
1,13,1102_426_100111,946.224377,7.738000,1045.200983
1,13,1102_426_110011,946.176865,7.708000,1045.179052
1,13,1102_426_110101,946.053953,4.265000,1045.090324
1,13,1102_426_111010,945.996030,7.112000,1045.149878
1,13,924_426_010111,878.264545,14.399000,971.387462
1,13,924_426_100111,878.232793,4.164000,971.534732
1,13,1102_426_011001,992.126967,8.611000,1102.697586
1,13,1102_426_010011,992.135458,7.916000,1102.725762
1,13,1102_426_011100,992.025791,8.734000,1102.709531
1,13,1102_426_111000,991.943630,11.410000,1102.870518
1,13,1102_426_101010,991.752832,5.803000,1102.858274
1,13,1166_426_010111,752.283468,2.631000,839.300732
1,13,1102_426_010001,1037.939113,7.020000,1160.489879
1,13,1102_426_011000,1037.767349,12.312000,1160.492261
1,13,1102_426_001010,1037.714816,7.991000,1160.379102
1,13,1102_426_110000,1037.682587,10.749000,1160.637236
1,13,1102_426_101000,1037.603072,8.554000,1160.628446
1,13,1102_426_001000,1083.758168,4.356000,1218.054119
1,13,1102_426_000001,1083.789609,4.136000,1218.208530
1,13,476_426_011101,709.992320,8.125000,799.710600
1,13,1166_426_100000,598.074956,2.759000,704.528778
1,13,1102_473_100111,768.803392,9.232000,910.907119
1,13,519_426_010011,959.882760,3.888000,1137.507919
1,13,1166_1007_001000,592.381852,5.162000,703.208197
1,13,1102_1083_101111,707.486493,14.014000,847.706670
1,13,1102_191_011101,821.620863,17.431000,1001.777124
1,13,1166_830_010111,886.046000,13.655000,1114.959294
1,13,837_426_001000,976.551096,17.187000,1239.266171
1,13,1102_1024_010111,1027.353152,15.299000,1334.821897
1,14,1102_426_101111,900.441641,8.292000,987.391919
1,14,924_426_111011,866.395179,9.224000,950.605736
1,14,1166_426_011111,803.667999,7.892000,884.525013
1,14,1102_426_011101,946.342116,10.507000,1044.984874
1,14,1102_426_010111,946.340795,9.098000,1045.014084
1,14,1102_426_100111,946.224377,7.738000,1045.200983
1,14,1102_426_110011,946.176865,7.708000,1045.179052
1,14,1102_426_110101,946.053953,4.265000,1045.090324
1,14,1102_426_111010,945.996030,7.112000,1045.149878
1,14,924_426_010111,878.264545,14.399000,971.387462
1,14,924_426_100111,878.232793,4.164000,971.534732
1,14,924_426_111010,877.904188,14.341000,971.587410
1,14,1102_426_011001,992.126967,8.611000,1102.697586
1,14,1102_426_010011,992.135458,7.916000,1102.725762
1,14,1102_426_011100,992.025791,8.734000,1102.709531
1,14,1102_426_111000,991.943630,11.410000,1102.870518
1,14,1102_426_101010,991.752832,5.803000,1102.858274
1,14,924_426_100011,889.999489,10.814000,992.489705
1,14,1166_426_010111,752.283468,2.631000,839.300732
1,14,1102_426_010001,1037.939113,7.020000,1160.489879
1,14,1102_426_001010,1037.714816,7.991000,1160.379102
1,14,968_426_010111,787.859372,7.068000,884.066580
1,14,790_426_010111,852.720205,6.532000,978.625443
1,14,1102_856_010111,944.884476,11.107000,1087.801574
1,14,838_426_100111,999.735941,5.232000,1163.956575
1,14,1102_782_011100,857.209952,31.658000,1022.756374
1,14,1102_952_111010,745.725924,17.412000,904.271279
1,14,924_94_010111,789.611551,23.538000,959.467232
1,14,1102_0_010011,863.725195,21.672000,1062.713704
1,14,924_734_100111,686.387007,4.516000,846.406914
1,14,811_426_010001,935.879670,10.366000,1157.147131
1,14,1166_349_010111,671.496706,19.891000,842.907245
1,15,1102_426_101111,900.441641,8.292000,987.391919
1,15,1102_426_111011,900.439220,5.460000,987.421933
1,15,924_426_111011,866.395179,9.224000,950.605736
1,15,1166_426_011111,803.667999,7.892000,884.525013
1,15,1102_426_011101,946.342116,10.507000,1044.984874
1,15,1102_426_010111,946.340795,9.098000,1045.014084
1,15,1102_426_100111,946.224377,7.738000,1045.200983
1,15,1102_426_110011,946.176865,7.708000,1045.179052
1,15,1102_426_111100,946.110944,10.046000,1045.170686
1,15,1102_426_110101,946.053953,4.265000,1045.090324
1,15,1102_426_111010,945.996030,7.112000,1045.149878
1,15,924_426_010111,878.264545,14.399000,971.387462
1,15,924_426_100111,878.232793,4.164000,971.534732
1,15,924_426_111010,877.904188,14.341000,971.587410
1,15,1102_426_011001,992.126967,8.611000,1102.697586
1,15,1102_426_010011,992.135458,7.916000,1102.725762
1,15,1102_426_011100,992.025791,8.734000,1102.709531
1,15,1102_426_111000,991.943630,11.410000,1102.870518
1,15,1102_426_101100,991.754202,6.921000,1102.859371
1,15,301_426_100111,715.889090,4.834000,797.193668
1,15,2_426_011111,824.573363,7.065000,919.802099
1,15,1166_426_101101,751.961561,6.106000,839.545641
1,15,924_426_001001,901.848587,9.246000,1013.284533
1,15,924_426_100001,901.792862,5.286000,1013.396976
1,15,3_426_010111,899.897647,4.420000,1022.739153
1,15,1102_1090_011100,917.114202,13.720000,1054.682903
1,15,927_426_010111,911.328869,4.733000,1060.649609
1,15,924_377_100111,1021.050055,38.488000,1208.196983
1,15,147_426_111000,833.348439,7.699000,998.950831
1,15,1102_466_010011,863.098031,5.359000,1036.896236
1,15,1102_938_010011,796.769447,16.546000,959.851645
1,15,924_784_110011,850.385108,9.494000,1063.722873
1,16,1102_426_101111,900.441641,8.292000,987.391919
1,16,1102_426_111011,900.439220,5.460000,987.421933
1,16,924_426_111011,866.395179,9.224000,950.605736
1,16,1166_426_011111,803.667999,7.892000,884.525013
1,16,543_426_101111,794.259665,6.505000,875.109742
1,16,1102_426_011101,946.342116,10.507000,1044.984874
1,16,1102_426_010111,946.340795,9.098000,1045.014084
1,16,1102_426_100111,946.224377,7.738000,1045.200983
1,16,1102_426_110011,946.176865,7.708000,1045.179052
1,16,1102_426_111100,946.110944,10.046000,1045.170686
1,16,1102_426_110101,946.053953,4.265000,1045.090324
1,16,1102_426_111010,945.996030,7.112000,1045.149878
1,16,924_426_010111,878.264545,14.399000,971.387462
1,16,924_426_100111,878.232793,4.164000,971.534732
1,16,924_426_110011,878.175134,8.766000,971.526596
1,16,924_426_111100,878.058935,11.217000,971.642836
1,16,924_426_111010,877.904188,14.341000,971.587410
1,16,1102_426_011001,992.126967,8.611000,1102.697586
1,16,1102_426_010011,992.135458,7.916000,1102.725762
1,16,1102_426_001110,992.023658,6.526000,1102.765719
